  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720617 00208 201604031135 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   45   43 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031215 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   45   41 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031235 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   45   43 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031255 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   46   45 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031315 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   50   46 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031335 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031355 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031415 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031435 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   46 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031455 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   45 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031515 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   39 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031535 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   36 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031555 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   36 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031615 230   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   37 ****** 30.29 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031635 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   36 ****** 30.29 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031655 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   34 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031715 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   34 ****** 30.28 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031735 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   34 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031755 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   37 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031815 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   37 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031835 290   3 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   73   37 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031855 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   37 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031915 320   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   37 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031935 310   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   37 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604031955 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   73   36 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032015 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   37 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032035 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032055 210   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032135 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032215 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032235 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032255 190   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032315 200   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   39 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032335 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   41 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604032355 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   39 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040015 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   43 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040035 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   43 ****** 30.13 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040055 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   43 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   63   46 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040135 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   46 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040215 150  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   46 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040235 160   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040255 170   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040315 170   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040335 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040355 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040415 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040435 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040455 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040515 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040535 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040555 190   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040615 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040635 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040655 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040715 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040735 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040755 200   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040815 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040835 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040855 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040915 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040935 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604040955 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041015 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041035 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041055 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041135 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041155 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   50   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041215 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   48   46 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041235 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   50   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041255 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   54   50 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041315 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   55   54 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041335 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   57   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041355 260   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   61   55 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041415 250   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   63   55 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041435 250   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   57 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041455 250   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   57 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041515 250   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   57 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041535 240  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   55 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041555 250  13  16 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   55 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041615 250   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   55 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041635 230  13  17 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   55 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041655 240  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   55 ****** 30.25 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041715 260   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041735 210  10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041755 230   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   52 ****** 30.23 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041815 990   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   52 ****** 30.22 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041835 250   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041855 250   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041915 250   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   50 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041935 250   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   50 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604041955 250   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042015 230   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   46 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042035 220   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   46 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042055 190   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   48 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   46 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042135 230   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042215 210   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   46 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042235 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   46 ****** 30.14 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042255 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042315 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042335 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604042355 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050015 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050035 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   46 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050055 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   46 ****** 30.16 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050135 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   50 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050155 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   66   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050215 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   64   48 ****** 30.17 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050235 200   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050255 190   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   59   52 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050315 200   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   59   52 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050335 210   6 ***  60 *** * * *  8.0 ** ** ** ** ** ** ** ** *   59   50 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050355 ***   0 ***  60 *** * * *  8.0 ** ** ** ** ** ** ** ** *   57   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050415 ***   0 ***  60 *** * * *  9.1 ** ** ** ** ** ** ** ** *   57   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050435 ***   0 *** 722 SCT * * *  9.1 ** ** ** ** ** ** ** ** *   57   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050455 ***   0 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050515 ***   0 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050535 ***   0 ***  48 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050555 220   5 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050615 220   5 ***  46 *** * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050635 ***   0 ***  44 *** * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050655 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   55   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050715 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050735 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   50 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050755 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   54   48 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050815 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   55   50 ****** 30.20 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201604050835 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   52   48 ****** 30.19 ****** *** *** ***** ***** ***** ***** ** 
